antiguedad_empleo,tasa_interes,porcentaje_ingreso,edad,ingreso_anual,monto_prestamo,incumplimiento,historial_crediticio_anios,tenencia_vivienda_OTHER,tenencia_vivienda_OWN,tenencia_vivienda_RENT,motivo_prestamo_EDUCATION,motivo_prestamo_HOMEIMPROVEMENT,motivo_prestamo_MEDICAL,motivo_prestamo_PERSONAL,motivo_prestamo_VENTURE,calificacion_prestamo_B,calificacion_prestamo_C,calificacion_prestamo_D,calificacion_prestamo_E,calificacion_prestamo_F,calificacion_prestamo_G,incumplimiento_previo_Y
1.0,10.59,0.11,33,45000,4800,0,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4.0,14.91,0.2,29,40777,8000,0,8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6.0,12.69,0.2,27,40800,8000,0,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.0,10.37,0.11,30,45000,4800,0,6,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
12.0,6.99,0.16,28,40800,6700,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,11.49,0.15,27,40800,6000,0,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.93,7.51,0.37,33,40800,15000,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,14.22,0.08,29,40800,3200,0,10,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4.28,6.76,0.12,28,40800,5000,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,7.74,0.05,29,40800,2000,0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,13.79,0.1,30,49000,4800,0,9,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
4.0,14.65,0.1,27,49200,4800,0,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8.0,10.330975,0.1,34,50000,4800,0,10,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1.0,10.37,0.1,28,50000,4800,0,10,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
14.0,12.69,0.09,30,51000,4800,0,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
8.0,15.95,0.18,29,34999,6250,1,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,12.99,0.09,31,54000,4800,0,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
2.0,13.23,0.09,30,54000,4800,0,8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2.0,6.03,0.09,30,54996,4800,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6.0,15.99,0.1,28,49000,4800,1,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7.0,13.92,0.09,30,56000,4800,0,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4.0,6.39,0.09,29,56048,4800,0,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2.0,11.99,0.08,28,57408,4800,0,6,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
3.0,13.35,0.08,27,60000,4800,0,9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
4.0,14.79,0.08,30,61000,4800,0,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
5.0,16.45,0.09,28,56000,4800,1,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.0,13.558499999999997,0.08,34,57000,4800,1,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
4.0,15.58,0.08,31,57996,4800,1,9,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
6.0,11.99,0.12,29,41000,5000,0,5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
13.0,11.322750000000008,0.07,29,64744,4800,0,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
6.0,10.895200000000003,0.22,33,41000,9000,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,11.49,0.08,29,59004,4800,1,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,13.57,0.07,33,66000,4800,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
4.0,10.36,0.07,28,66560,4800,0,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
3.0,16.69,0.17,27,35000,6000,1,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7.0,5.79,0.15,29,41000,6000,0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,12.21,0.07,27,68004,4800,0,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
13.0,11.11,0.07,29,69000,4800,0,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1.0,12.73,0.24,30,41000,10000,0,10,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.0,7.14,0.06,34,77000,4800,0,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.0,7.49,0.06,35,80000,4800,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.0,5.42,0.05,34,96900,4800,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.0,8.59,0.24,27,41000,10000,0,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.0,8.9,0.04,28,118000,4800,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,7.4,0.04,30,120000,4800,0,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
5.0,10.99,0.02,29,225000,4800,0,6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2.0,15.05,0.2,32,41000,8000,0,9,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.0,10.83,0.2,35,41000,8000,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,10.74,0.08,32,64052,4875,0,9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
14.0,9.01,0.44,30,41000,18000,0,7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8.0,7.88,0.21,28,23350,4900,0,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.0,12.320799999999997,0.1,31,41004,4000,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,11.78,0.39,34,41004,16000,0,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3.0,7.88,0.1,27,96000,10000,0,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
15.0,8.32,0.23,33,35050,8000,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.0,10.508400000000005,0.29,31,41053,12000,0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.0,8.88,0.1,29,96500,10000,0,8,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,12.99,0.08,33,41196,3300,0,7,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
8.0,6.54,0.1,27,98004,10000,0,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
7.0,7.14,0.07,35,41235,3000,0,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,10.65,0.11,28,88000,10000,1,9,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2.0,8.49,0.1,31,100000,10000,0,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.0,9.99,0.1,32,100000,10000,0,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,8.099699999999993,0.1,31,100000,10000,0,8,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1.0,7.51,0.1,28,100000,10000,0,7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
7.22,6.62,0.25,32,41400,10500,0,9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,9.63,0.1,29,100000,10000,0,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3.0,6.03,0.1,30,102000,10000,0,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
16.0,8.32,0.08,32,41464,3500,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,14.17,0.08,34,35496,2800,1,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
12.0,13.24,0.11,32,76500,10000,1,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
11.0,7.49,0.11,27,41500,4500,0,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
9.0,8.59,0.1,27,103000,10000,0,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2.0,9.88,0.1,28,103241,10000,0,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2.0,10.65,0.09,30,108000,10000,0,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
4.0,15.99,0.09,31,110000,10000,0,9,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0.0,7.66,0.09,34,110000,10000,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,11.71,0.32,32,41600,13200,0,7,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.0,13.22,0.09,28,110000,10000,0,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
3.0,13.57,0.09,33,110000,10000,0,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.0,9.32,0.09,33,110000,10000,0,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.0,6.17,0.42,34,41600,17500,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,6.76,0.11,30,41600,4500,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,11.58,0.31,28,41600,13000,0,9,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7.0,10.0,0.36,30,41604,15000,0,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7.0,12.21,0.19,28,41700,7750,0,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.0,8.0,0.09,27,117000,10000,0,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5.0,7.14,0.08,30,118000,10000,0,7,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2.0,10.36,0.17,33,41916,7000,0,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
14.0,15.23,0.19,34,41979,8150,0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3.0,17.04,0.08,30,120000,10000,0,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
5.0,9.99,0.08,28,125000,10000,0,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3.0,10.74,0.08,30,125000,10000,0,6,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
5.0,10.65,0.13,28,42000,5375,0,7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5.0,10.62,0.08,27,125000,10000,0,6,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
17.0,16.29,0.08,35,126000,10000,0,5,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
3.0,11.49,0.08,27,130000,10000,0,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
6.0,7.74,0.08,27,130000,10000,0,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.0,14.26,0.08,29,130000,10000,0,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2.0,13.47,0.08,27,130000,10000,0,6,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4.0,15.96,0.19,28,42000,8000,0,7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
5.0,13.49,0.08,31,120600,10000,1,5,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.0,7.14,0.07,29,136000,10000,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,13.85,0.08,32,128000,10000,1,5,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1.0,14.79,0.07,32,140900,10000,0,9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3.0,7.9,0.31,33,42000,13000,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,9.99,0.07,28,144000,10000,0,5,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
8.0,13.55,0.07,30,148000,10000,0,9,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3.0,16.32,0.06,27,160000,10000,0,9,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1.0,14.65,0.24,34,42000,10000,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.0,6.03,0.35,27,36000,12500,1,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,14.65,0.24,27,42000,10000,0,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
7.0,14.91,0.04,27,225000,10000,0,10,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
7.0,6.62,0.03,30,42000,1200,0,8,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
16.0,12.68,0.39,32,25404,9950,1,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
9.0,6.17,0.19,32,25200,4900,0,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
12.0,10.399333333333336,0.17,28,42000,7300,0,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.0,11.71,0.16,27,30000,4900,0,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,6.62,0.41,31,24000,9925,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
